,ETH Wallet Address,Total GXC tokens
401,0x3BafC6d98050c380Bfa1302BFBCB25313598fF8F,100
402,0x30798fA44b16cFB5fe88c26B62d8441EEF77Ed53,150
403,0xC8A4822b0A969cbbb8baEc9316c8c96CfC2712eE,150
404,0x29b1CC3d929A47140a4f72270C3268D90535772D,100
405,0x479B1160A9d5C317148A0EeCD15F0Bf893d8BCa6,50
406,0xdB42ECa68579c34D3BeEd235Ba5e11fbc8be0609,100
407,0xa189dB830FB8f21B0C93D2E4E8e7b5bf6799A00d,50
408,0x21B1eCb71715a79d2C3851FbcC739596a3197D93,50
409,0x6494E392803d7eBa447f672bAc481ef922450E26,350
410,0xa7014183228Cc6396BB06a4372dEbAd154F14482,350
411,0x8c511F88Cb48050b2FE42A88A310e2a576f44497,250
412,0xdc6128DD225b43aC699c2d773b08f75c76dEc903,300
413,0xe32570677e7B3c088e7c31524e90699C26F358A1,300
414,0x47FC4431f83670D2d3e6f96AfE128b6F810e0D19,300
415,0xaF10E413ac1B590Ca779565B3DB6CC2D182609E5,300
416,0xD1B9b61a73374589Cf9990510de8f3D298B59b8D,300
417,0x404eFCed161a25B8D70c3920BA3da8c00D378C8B,250
418,0x36aABC3abF6F4374A44BdCb9990B620A899bbBd6,250
419,0xBB8A43365963b7Bb0c0E304B76Ae662b1CE2dcA8,300
420,0xfaD613f579FA35316D806E28AeE503d92cE8Ab29,250
421,0xd62B67749D3C200A142D243b60C08aFF80456282,200
422,0xC1532b2B6067Ec4f8A9008EBbdBAeA4048f2f18C,250
423,0xcac5e66ac94D8BF511d9D6e840fd7c7Ed077D07f,250
424,0x5a65414E19700B9d6bB1a40f0af755354D1405eD,200
425,0x17A7d45565B76D56C31E3B2f9F469500F046132c,50
426,0x06834F108496aC8849C55319155871507A507B54,150
427,0x241143c283d3835b2B2Ab0C92c17e41DC8931D6e,150
428,0x0360bdd5e8B733A5E53d000C49E025b7C8D074E1,150
429,0x6B04f43ba1ACBA8F9042d004782AF8455Db446CA,150
430,0x97EFa4EbB4013D203085E77d85f8358d8A39398C,50
431,0x2981f6554aC5519Fec7ba96a3A799d81C683199C,3600
432,0x47FC4431f83670D2d3e6f96AfE128b6F810e0D19,3600
433,0xFaAB7707E035cdcE6a46E987b2A787fe9b2B93C8,3600
434,0xECe6b0e634362324478aE62fF39CC359B4b07101,600
435,0xd1815bda1393d8fde871763ddc35776cc8c30586,1200
436,0xc91cb1dfe2beb0fcc21a1273c45611a79292bf1e,1200
437,0x547ED88D8bCa88033428C9b300B7808d2E404E7e,2600
438,0xcac5e66ac94D8BF511d9D6e840fd7c7Ed077D07f,1600
439,0xFFbCf38D8801472E0332c3d514C0b73126dEC6d6,1800
440,0xD1EaE7D7b53367eE3f1AFd2F7D6e685291fa02c5,1200
441,0x5a65414E19700B9d6bB1a40f0af755354D1405eD,400
442,0x26024CbEdb60eD62866456879bD12deD8a66913a,2400
443,0x4429128EdEe19eBaD7A8970De248319C9329dF4C,2200
444,0xB6a101a1A827141deb9090C2fAE24d62a8aCc6c1,400
445,0xB5dEEe5B4d72C8C8c6F5d013B266e7b0757EDD89,600
446,0x89A7172E9a3626C604C1F7435FC737CFFf9ea22F,2200
447,0xDedb6039f564d50f107D6C27794Cd2C283E878d0,2400
448,0x8Acd65aFAcd8F326F65479515F7e015dFa04d904,600
449,0xEF1c6d6AE70E48030B0a0b0D97346105e94d41f7,600
450,0xb98925ee569A1BDbF7EF74C972a7148642a82118,600
451,0xDFDfCf6531fDCbdF157e68f3Fe01B0A2947b7a0E,600
452,0x8f863D7ad03Bd710Be1b962e10CfEFf7Fbe9B6B5,2400
453,0xd5399174196C84c0b4AC6BE0785781dA80e1A941,1200
454,0xEcf9d05a427B0f0e14E79001268AFe00821BbE99,2400
455,0x808bE5E4aBbC162a8750134FDb66B271c922B627,2400
456,0x9991017E42C072AFeb4c3419f66A6Bd483bdA817,2400
457,0x72c3ee5c5CC9CAEC2ad57FdBFC58868CBFfa3931,1600
458,0x2F8ab4f0E64f2C108fCC0739c6bd8414e03Ef32E,2400
459,0x2b7AF26B8af2D2ECCb29063a9b81C75Dd5548Db4,400
460,0x241143c283d3835b2B2Ab0C92c17e41DC8931D6e,1400
461,0x0360bdd5e8B733A5E53d000C49E025b7C8D074E1,1800
462,0x30798fA44b16cFB5fe88c26B62d8441EEF77Ed53,1800
463,0xC8A4822b0A969cbbb8baEc9316c8c96CfC2712eE,1800
464,0x0C30F2eb0fdbc445Bf7612a49E8Ff1e192963a67,600
465,0xA91CeEF3A5eF473484eB3EcC804A4b5744F08008,800
466,0x29b1CC3d929A47140a4f72270C3268D90535772D,1200
467,0xe4baa1588397d9f8b409955497c647b2ede9defb,1000
468,0x623bFCc35F32F8B8ca3ce795f932018d7DeC3E92,1200
469,0x2eFc398b16d4c9515D671A76CE8b4625FdC84644,1200
470,0x005da2Bea4480501EaeD4d902Fbe390ad914A85D,1200
471,0x09c45Aaa8EbC6F0CF84106Fc2cA1bcAA34E956B7,400
472,0x70Bf7aDE03E5e9157388b13E8d0828BDE2DD4519,3000
473,0xdB42ECa68579c34D3BeEd235Ba5e11fbc8be0609,1200
474,0x2f07570FAb3CF47d0d2E0CFD7441CF4Bfe186922,1400
475,0xC7fF069dE178DA68c816e8053c3dF4c482F3019E,1500
476,0x0A8223852ce225eA5656bEc7Eb8a071208dA866D,1400
477,0x2981f6554aC5519Fec7ba96a3A799d81C683199C,1800
478,0x94197076B6c60b49E342b1266F0127f95C64721a,1500
479,0x47FC4431f83670D2d3e6f96AfE128b6F810e0D19,1300
480,0x3caADE777D9f61662C0bC391aece2122221f0f3e,1500
481,0x70Bf7aDE03E5e9157388b13E8d0828BDE2DD4519,1500
482,0xcec87c07a6946ec56e4efcc22adc040b4c4c4fbc,1400
483,0xeCDF00b5726215EDB6FD2FE6283A06D36F9a11a9,3200
484,0xd1815bda1393d8fde871763ddc35776cc8c30586,1200
485,0xc91cb1dfe2beb0fcc21a1273c45611a79292bf1e,1200
486,0x547ED88D8bCa88033428C9b300B7808d2E404E7e,1800
487,0x400E2B1817d020094d090FEaff754fC49058B173,1300
488,0xB1a17E521738F02D2Cc909c816463aca2c31A0E9,900
489,0x8F541BFb400a9a3E3bD6a8cF45Fe0E9c5450582E,1100
490,0xdAc7a91516112703448B5d1fbC8B679fcE838E8A,1500
491,0xfE924cf73f5024c5EA2779e1A9840Bb766621A02,2000
492,0xFFbCf38D8801472E0332c3d514C0b73126dEC6d6,700
493,0xC7557805cCBB50f005F2dFB5e595a7303F0a1f05,2200
494,0x7A246Ac42e457d0655763b27EeE935b2E7b049Be,800
495,0x5a65414E19700B9d6bB1a40f0af755354D1405eD,800
496,0x285dc9690Dd5C7Df305F37f89bF978255Ba87fFc,600
497,0xDedb6039f564d50f107D6C27794Cd2C283E878d0,1200
498,0x4429128EdEe19eBaD7A8970De248319C9329dF4C,900
499,0xEF1c6d6AE70E48030B0a0b0D97346105e94d41f7,200
500,0x005da2Bea4480501EaeD4d902Fbe390ad914A85D,600
501,0x2eFc398b16d4c9515D671A76CE8b4625FdC84644,600
502,0xd5399174196C84c0b4AC6BE0785781dA80e1A941,700
503,0x6981FC86f1dA6fEE43D2059B0abf037713B746B5,600
504,0xEcf9d05a427B0f0e14E79001268AFe00821BbE99,800
505,0x89A7172E9a3626C604C1F7435FC737CFFf9ea22F,400
506,0x941E920177FF53B3AAF805fA424d4E6469Fe38d8,500
507,0x2F8ab4f0E64f2C108fCC0739c6bd8414e03Ef32E,1200
508,0x3744bAa47228b390C79A8a06dF241e48308Dd680,100
509,0x3BafC6d98050c380Bfa1302BFBCB25313598fF8F,500
510,0x8754561C767627b23360869612AAe0dA7C2bc535,14210
511,0xaBC41ab3e181856f012900290AA7E3dbab6bEC35,6690
512,0x59BcEf552cdA5354d5E7884EB1619F9CC14eaE64,6490
513,0x662b66F17Bc4f03Bc0FBAF17B56b88D339f8235B,4310
514,0x1A6402bFE68c0c6CA4Fb92237e4A84285A8a53E8,3590
515,0x9Fc6AB862C65d3889c3b21448136Cd9fdc92B560,3370
516,0x945ece055d9443C03FD67674B660b497583d2D94,2890
517,0x6f292b16226900350604887A9172E181bBeD2533,2490
518,0x3dD79f7a1fa91Bc58003C4c30f176418De275d3f,2450
519,0xfB4260c6535032ECa869B1a6fde09FCD233D8E39,2270
520,0xeB92f0f58b218ad22a22741D5aa5bb7250E70045,2340
521,0x924b0613a750AB575980Fe8456947ea65Ce07f94,2250
522,0xCa557cd989231ac16fa66715083E76A116369525,1970
523,0x6EC934c0d5e14252C90dd16D6834514664034303,1910
524,0x02bf4Ba4423829A25FD31d5B043854c8C76B5F94,1770
525,0xeDBeC6b03BEFF3BAf348E6A552b7AD5ae42A1A68,1750
526,0xCBCe82bfBd36B419187c2aC35E17d1055D218eCA,1710
527,0x358EF6B5ff62f5A2Ac0fD6F797b79b59515fE347,1650
528,0x9856f594aC77681e0EC5ACa4E26CCfA1feDDFA8c,1590
529,0x84A2dC2BcfD75071439759E953F0bf3d7728AeE7,1570
530,0xCfeB52aE0A310FD50fd095f82337713d9C359eaA,1550
531,0x718f74BF2aA921AdE65bb37433a99f39cfbF379B,1450
532,0x3bcb98aa6f0bcb4f2abca22987e81e7a547b1f90,1410
533,0xbc08c42A5F4A55934aE8BBe2Bce909D781b7AFEA,1390
534,0x1341Cd359f6A07AB394C46335f7AD974E71eFE2b,1330
535,0xC006Df53008DEC96F93425B41e6AFE224Aa6Aa65,1290
536,0x9eA4DF87508a8D0324FE81a4F3533781831f725f,1290
537,0x5f18b5d6b49B07DE1EA67d43E55Af488180fc1C2,1250
538,0xEE90bDDdF633dE63ad3ecB55A67AA1e3f474D674,1250
539,0x9BD815515ae73b0EeDc3380fa650F8Fe77BB9898,1250
540,0xafF2792FEB057400C2a5EbFc026De98f4e2B9f98,1230
541,0x0E13aada88298dc02C479d1AcAF3A51F83e5426d,1210
542,0x52439C99F6bd96D16cEAbDEF4Da120929408753b,1190
543,0xf5806e3D979Fb74e57A4325A79A0f6A8899E9BaD,1170
544,0x0e2b85930eC3dEA2257448EeEc439245eA573333,1130
545,0xec423c19949B0Cad9b34d915283A69651A0465b3,1130
546,0x6387aabc58722D4EAa1E2A6C26113D2d51dCD305,1110
547,0x9Ffeac361ef1757deAD334Cc72C14f544b71b835,1110
548,0x1b3D6AaAF6391126004F105E635b6396dc84aC94,1070
549,0xbeF1bCa48188bBdE09FF13CAABb78eDfc632888b,1070
550,0x91684C41b88500cb5e309d98F329b69B9Fc8C540,1050
551,0x3e25CBa7dD7391Dc7b1629C673FF2eF72b17e992,1050
552,0xa703E66A3acAfF91eaA2a8130DdF1b154dEaAA25,1030
553,0xB1647b8b3d011678010a1ff28492E174497624F6,1030
554,0x8B031d60638976557177fe4FcE26eB6Dfa5db3Bd,1010
555,0x9af3A16C069257A663AEF6201640792a74621f30,1010
556,0xAD391250f1b32469C4B6235a9F0cE16A11BaA13F,1010
557,0x068319BEdA6A608CC39CD886e6e8e329aD50F39d,990
558,0x9741bc612fB318a9a9475D11582564A71693f132,990
559,0xD2dAa7c6BB137d12B410413d8bA0d7F38177B999,970
560,0xB6b3B8a23f4729F3568A27B4f02Fda0659E3bbE9,970
561,0x3509CA61Ed4B088aF970624F13a834a871d75e60,970
562,0x124E6EBD3a8F8f717Bdd766b299aD3CB18DbbEE7,970
563,0x1914A3D0f6CFc94165feD996704Ac37103480Acf,970
564,0x00d00dec1521F4A72f9a9e7a806E755287CB55B7,910
565,0xA7A9aEa6c6514192C17b5081E25C2443BE2d5EeB,890
566,0xbA67b86a18c502d8B9431fd8288fDdf0809aF513,870
567,0x1485BfCB291C54172cb0587490B0C60EFc39CCee,830
568,0x2cE1E90EEC551057edE39a1bd9EC59DE2ceD30BB,830
569,0x01819574186DBfDa672907288a15dc266E6f39db,830
570,0xa41fd58c75471fab85b20365f59c163A8266F643,810
571,0xE41e059Fb7e7C5303CB61414cA3f2D99d8B7D8Ec,810
572,0xee1632985d61dfb801945238322f7c39FdA23525,810
573,0x4482eECe89f619B9E226A2638f2f59070a450F2E,810
574,0x192b9350A2Ee4b15F221Af27a2969448881Db0eb,790
575,0xa2b55Ead73D0F63C3226B04a5f04d9db8d1BE49c,770
576,0xF0d5979f524AD2ad6328490026e2387423b56875,820
577,0x8C14bd3D4edeE0d39127b67bea7ba1FA94332f82,750
578,0xdf338581feE097d9F5180aFf820CC4619C06E23a,750
579,0xdc6128DD225b43aC699c2d773b08f75c76dEc903,750
580,0xf4FAf1Da0b2d8dECfAF73Fb54DFfc82181b21cF9,730
581,0xe539040440a83aF686d8a3935Ac2ed234094A32E,730
582,0x43eB9CDe30BDaaCe6949d05f8Df1BBBE6704bc68,710
583,0x2C2762d62736fcF6C03ca503124a1985e3B5E4F6,710
584,0xA011379521d4B1a07Bed53C0D1633cE57A3050ea,710
585,0x37dA5d562e76dD784eB1c343C86269c7f8E39d56,710
586,0xE6BFE84e60AA18E9bF4373c33003dF6CafE337c3,690
587,0xc04107121ABD5c4aDbA8Fe1E5e8F6C3eB4Dc943a,690
588,0x279Ec9DdE28C89550168672A37d7E1971bA16f39,670
589,0xcF2aa481B2240988Afe9d9EEF54c6Cdd98736Ad0,670
590,0x56C36e167Cf2B6BbdA7ad1D6f29EA154257fC5dE,670
591,0xc91aE1384276AEBAAc86cd930f9975De67D948A4,670
592,0xa17b4B0658124BFbBd815A906776a508C658e6Cf,650
593,0x9eA7C5Cd8074798D9dD0b545ab36ed0D9930b3BA,630
594,0xcA26342e04c6978ea5A64020f72Db92285a96944,630
595,0x2b061a14b28059691e691eF7b43af952586a2ef1,610
596,0x9eEc18ae0bcc049843F79759bD069D2F4013E5D5,610
597,0xF1cB8bC8fef97f37f2CdCB98913Ce7D41DD6784F,610
598,0x63843CDA56eE4F1eBC8BebaD91dB3980cD6e86D6,590
599,0x5B3A8be3705906E18414a5de58247B29a518CCB9,590
600,0x1e89eb7506e823122948981fE11158a2AC90ABEd,590
601,0xe9F45F90f60A0DC5D80d7D8dAaD8a7829603C7FA,570
602,0xb7393ac5CD3F9458b2947C8A5dbcA5485FB268b4,550
603,0xf85809ccDf8B36A88899841C9469404E300da489,550
604,0x5148D87485704E5d830a8aE904F5887305E27C43,550
605,0x049d8e5d6032030213aa31cAE3151C31833A513D,550
606,0xEa650f69e6D2d11808117F64A072633183ef940f,550
607,0xda76c50E43912fB5A764b966915c270B9a637487,600
608,0x36457F9d70fFd5396A39bCcc052eE402712039e5,530
609,0x09Dd9B4C0b19423F9a1d2E57f8C0bA8C161E5059,510
610,0xf0a1ec40b21a07bb27ae6ceb6c56ef1e0377afc4,490
611,0xa422830FC6A7B725Ac6f2417D06d965415dc7c95,490
612,0x4f4a5be801Cf09b94c1807d728fCc7a32608AdA1,470
613,0xF500abCe9A51780e5A55851E21d6dBe5728aA890,470
614,0x16132F2AdA98ebe8200B26E60311e66f56817008,450
615,0xABD26e43bc1ed07805781000dEad0b3343269F23,450
616,0xdB31384b7A653C6ef3c2C941CDE7BFCeFb6dc6ec,450
617,0xc2FE9Ae99C2eC5CCe47a3Ec66a2aED6285438154,430
618,0xBB0868Dd2909b450612Cc2b64986BD868d018749,430
619,0x1fD24bc10C9C40cc3e2b9770C8C064B3ad7ce141,410
620,0xf20c774a7a7175e397c31d2d1fa5b14fd69e3002,410
621,0xECB9682Ba04dC364ce6EbbB5c9556d24B05E5dB9,390
622,0xA3E994F5DfA1bE1725cf95f5e63B1D6288287cbE,370
623,0x732aBf5f85a83Ae4D18f2dd0794a9427a6fEa066,370
624,0x52d0D07EC186C760c9f0c3776275Ceb7BFB5Dfb4,370
625,0x411a3811c366fd86461cd1d6c559b1e6416fa810,350
626,0x2b01d43623cd47A8AceE30946bef04ae9C351cf3,350
627,0x2F8ab4f0E64f2C108fCC0739c6bd8414e03Ef32E,350
628,0x43C3852F80B1A18f03d4deda0a1Fc0A3585Ef20d,330
629,0xc758397C40f8Dc4DCC140141368353c8d8Fd373c,400
630,0x3364290D155087c6D787269f3A6674de48F542E2,330
631,0xed669ee391fef043ca0ef9435d7c9f890a6b9681,330
632,0x62AEB1d46D4cbb804Ae14ae3098C2A7E0578Be94,330
633,0x255c656f9e87d8dF27314E556Ee87bA0F47B20dB,330
634,0x274EcfEE12fBd848694d5Fb7f462ef90D6A07DbA,330
635,0x3640CaD3a186CB21A8D9BDCe3091919ee3545BB6,310
636,0x1C5BB8F7a58Eea835f13d6950b2902Be645E7B00,310
637,0x45638E3A6b0ac81162d85759D528102dC7218ac3,310
638,0xf44D51A93253096D16017a1Dd736AdF8341Ac780,310
639,0xd467f959ab3a67a11b2ff816a3d188209191145f,310
640,0x91F6b708d4594d702d59eF53133F55dC3F23de74,290
641,0x4ed93e46e67677F9FDDeE13131C25bEdcAc61964,290
642,0xB1a17E521738F02D2Cc909c816463aca2c31A0E9,290
643,0xEEEDDFB4c437Dc0Fb6c40e66383E2e8Eba47670C,290
644,0x576db3662Ba771bd56746d388500F0869deEeAF1,290
645,0x4Bd0aa4B7d3d413a23fcBce1FF6e00054B43261A,290
646,0xDedb6039f564d50f107D6C27794Cd2C283E878d0,360
647,0x69D2954cC6a48cbaeE19039C9DbE5ab9012F4c82,290
648,0xCc7cCFcF695B73335D90bEC5a3274Bf3626d7960,290
649,0x96DE41124BB205A1C050F2d46368Db495D2bB8BB,290
650,0x540977e3bFA51a020F6B508281b74278bcF9d4Fc,290
651,0xb28a184084971ec50366b47305afa103b9753f4b,360
652,0xdf55C4882bA9A761e1a34Abf90F86D7970F4Cf60,270
653,0x2391b7fd95aF6c7f2Eb9dFf7Ba0BaB4E58E8525d,270
654,0xaeBCF203F98bA386dED05c1833DAb23e3Fbc5F86,270
655,0xAf8F5dBDBdFF1217Cd6E9F777Add23f31f4B04bD,340
656,0xE56ed36e1f6C54154438DA959a9BBDe6756033d7,270
657,0x6DdFDf9CbBC9E243Bbd7753847Efab1D29519F4F,340
658,0x6d5a229473F17FB486c35c58f6F876C32781f2a6,250
659,0x2F96e98cC39B711098BE9941f59dDe3fa402320B,250
660,0xC114A7893aCeB25B546ced90f7301E99eC4460F3,250
661,0xe0f8dB22088D5DA4DA1F80b6c28977765570404e,250
662,0x9E786649052b9C48De7B716868538255C5C59540,250
663,0xe933AaE22E0C63ce03a9109E32c697B8427f8A89,250
664,0xeFcc7AeB4FC75c93D59264fE5E9ffe1bAd4F7101,250
665,0xc1071614b9781643f06A02Ed9e4C300FFCe8E134,250
666,0x5e935554AE093f940D939418a305C12a805185fb,250
667,0xCBaC27A43EB7e5AB8F9bd73De60423177Cc11f82,250
668,0xcb5abee1a6173b1f97ae7526369965f8a51378b8,320
669,0xC056ADeC709a27270779e6C8E66ca954193d1331,250
670,0xAE0FD4322f6C972353B8CedABDD03222b5b32757,250
671,0x391EB8598e5632f48D71E1F65C6868dc6f9Ccd76,250
672,0xd5ec02e2c5f0Ae05cAb8AfC88B2519C9d4D6ba0A,250
673,0x87B0f7f39b4A137A6Be57299F69DDF03D8C26089,250
674,0x949580F6a1C009D28F61152d89182E14d7904731,250
675,0x3Ee75dd288242aCC1A6fEE705e7d46A970235A0D,320
676,0x9C1DF3Ff7E41d6c2Bf45f06A7f49c6BA4c141901,250
677,0xe40Dc160543AE95c418396EAC3CB95d1203bdC73,250
678,0xFc1e2dF6c09f123fD1F0360cf3427C46c3c1D826,230
679,0xCD89894Ea2B2E30a12d5185182B86C11ddf951d6,230
680,0x34151956860071d33E8d8cef740eea6d2A176AD1,230
681,0x5F9663bbc846b0bb7dDC9aDB753FCcc2817Fec92,230
682,0x81fF3C1b253f1e6Fe20f9e554EF4fB0F72081055,300
683,0xbC4a54914fA42424b28a925e1D7e33347E22abb4,230
684,0x302809F7D6Cd34d737dF352C798e24699d2048Be,230
685,0x15365E7D0337F8cD36cC18d6917E8C874234a3c0,230
686,0xEA735Bb56D7CF94715B471F7dbA62f2Cf86E4e6d,230
687,0x7dB26164967F875E4eB1BCFd9693C48f46bb1EFe,230
688,0x8c3cd10822d7dAd75642CFa7c9882F6Bb95FD9d6,230
689,0x58ef90769549F375290cde78de79A96840f91762,230
690,0x95A227890b4D17292E35796918808A5709117E63,230
691,0x69a169aE0573f058C9055b68455B5d4F99e536C1,230
692,0xc604563839f0e5D890FFc3BbfDBa6062d8D3b58D,300
693,0x0d60B38A93355A4D639351A5773BD8F712782b46,230
694,0x7A43eCE34147Bbe6A7470571Dde13aCaCA1cd66F,230
695,0xC11fFb92724b585e8A0433E37eF12C58f028AAe5,230
696,0xBf1544b159C6f6BC70B8b34dE7943862ff4D7a46,230
697,0x85407ef2480e4f16041B8A14fCC3092141df009b,230
698,0x96548fA7f528c9F5b58bbA38D2535Fa3fD7faeDF,230
699,0x24c1d54eB9a767bC25950b295eBA2147a6Da9ABE,210
700,0xb6aeaCF1c67E7C37535Bf7e8FDA0E8E0A98b0B42,210
701,0x7bCCC12801148e9e076866b14094Eac26C230972,210
702,0xFA9fc2217B975De7686Fe6a8C47E11D00cDA0991,210
703,0x091c8802FE331a9f2ae517ABad9277902543fb5C,210
704,0x570b9D8703FDc9B8C1f3A0EF02531865653fD329,210
705,0x0e10AD26f4EC08fC5bcD3B67587C7b9598e49B9F,210
706,0x458E635E2BABBD8349d436081df39e1EB049B010,210
707,0x24D59507B36544ce2658638b6eCA67d007d0d905,210
708,0xD75a1FE89cff66318D3248c98F8DCA568def1fc1,210
709,0x59B264DaFC533fa9B6482fB99Ce9B8dCd7b64699,210
710,0xbE5E4442B9726b659881Ea7355763F4571D9f96A,210
711,0xD26713AF5Ac59B6CD7D5458d5D1952C29e437816,210
712,0x6530768a6893a6621a57C7c9a9571508455fC3B9,210
713,0xF30431d4e31e6E54d9338Eb8f54DA5eceaDc4cB4,210
714,0x64d4ba06f31ee67875ba70e2cd9f337be6922ac1,210
715,0x7cFF6Ad66f3D27C453Bb9cd08d2Eaa24503fA6AA,210
716,0x656B3C813f51657dd308109925141c4D9b6c1E48,210
717,0x83a91e72068B8F51cA3F7a5951A7c4D62Fc6426E,210
718,0x818e73ceD7E3EA47aaF0fA94adA16c4b3057cE29,210
719,0x6d410A11eeE51A9fEa827ce6e83070a1dFfF05D8,210
720,0x0666f57567b7Ec3349373ded055E9a72252eaAB4,280
721,0xB595afa245d8c094Ec9c30997cB89023292Aa827,210
722,0x874FA89a697AF1e64CC37179fA803F1a0C4f46c7,210
723,0xa1D085ec8E4eEa7615644A4e46CFE1095C2bf5C8,230
724,0x972b937b7989d8c890A254b452806239C9A08D00,210
725,0xEf94920355b24F9C622879e134dcA082DB1700A8,210
726,0xF1FCa513ffe853d871B64B3480b466F934E3a779,190
727,0x8Bf24cd6aAec7563d40466e21A586748C6d83Df4,190
728,0x5773c3CB6ea244d5f7Ee6Dc8C1e25B850bDBa2c1,260
729,0x89D0b31bcdd317C959A16a3C0B791C6a2c26d63f,190
730,0x35A1C5af8D3E1431789BeCb4B9f96b4b2F5b04c3,190
731,0x9b0c411A84102075FF533c17361B88A82FF858b0,190
732,0x22d8509d7d7557f76ae7dddd36d4b9549352da12,190
733,0xA0A3Fd2fB996be0D76208eF7F125147fd7066102,190
734,0xDCCDdC7554c5A3B9B8Bf868b2E6a55B8B37c806b,190
735,0xf536E7c073BF7cA873f235cddA319946A1E45b55,190
736,0x12b37D7Bd29C67a51CA1ACb19aEC9c0Fd97DE59E,190
737,0x81AfAd40d16Fd55571A1d60fa5c5F20fdD1B1653,190
738,0xBCcB3b45F7772f59B8768e97002aaBAd6ca5d6ca,190
739,0x5eb877b6fb181BA51aE0cb8384aDAf2BBd5757c4,190
740,0xDc045Faf0B744e89d502624A77d9e2F533E640eE,200
741,0xa64fC51A4aC9f37EF919f5421FE289ec19d48E06,260
742,0xafcA10C2c2aDEE754b670a5A647ED2D788d1E2FC,190
743,0x7A246Ac42e457d0655763b27EeE935b2E7b049Be,190
744,0xd9e5fc78255aE5F06B988FeC8b97AC02a335802c,190
745,0x2F88Cf5922e516f4789086fe3Eeb616F39C4Cc1F,190
746,0x44494EeeE8C726a2Bce19a289d21c2a6d144eD1A,240
747,0x1A478B97755E1Ac300f68fdb403C5F6CEa6Db386,170
748,0xC3D0cbF4350069fad9a481ceD49Fea32a5957481,170
749,0x88E9FCAd8121F6d5935b885DC6f712EE8c019B6C,170
750,0xecA299bFF247485f6d2476Acd5dc8A62F22C15E4,170
751,0xfdb927073f03a403Cb6190689e07B9d68488a6E2,170
752,0x45334470D78f87E2b6097Ef520cC949ef5d7573F,170
753,0xBf224E3C9DF4E0d59E40CC89FDA748Fa7B3d1E39,170
754,0x3c300EB422C3ECc6Dcee058d08577bC4c8a2E634,170
755,0xd1592b48e8a914aE22714a1E97A3274C90a328DD,230
756,0x7d102156125893E80cE5E841E1E003FC127E315F,170
757,0x15bf03dDB2A547cda86F88273B4419D93A6b7191,170
758,0xE352Dc35D891786AcBCd4523cE615b73b79BAC88,230
759,0x3caADE777D9f61662C0bC391aece2122221f0f3e,170
760,0xBAa36C9a280A374a6D75CC501E9E6CbE9045FFf3,170
761,0x47c0d59D68B329Bb26207d8e9b627ef7dD0D65A5,170
762,0x7f4FFCa375aD8c913734D1429Ca2EA904f80fc71,170
763,0x8d5e4a573100488427dFb5F31a83Bf0d7922c13b,170
764,0x2634a6aC5ca385A461A6eD5e6351D64849F13456,170
765,0x4CFB100f75413733A7aEAe8821C60c28e4C9486A,230
766,0x2E7036b91547e42798618FEd42107ebcfd5Ce82f,170
767,0x3e420b052B65F72D0a02bb7d87ab5446D4f98F8e,240
768,0xdF1d6778F921967A38aE16Af7C369b4640B349D3,170
769,0x419765a4742e6b3D793Bd7f9BD591fF189156B5A,170
770,0xBC4bEde6fAE83d2aD830d7aD5AB86a6c78466Cf4,170
771,0xb0D5EF5896531c9D44b1Aaf257d890ce5Bf54Bb2,170
772,0x186D31c565f8cC15d86731Ea80A9F8D40F310623,150
773,0x0F65b437b3d3876072A39498ACCE8d4352C1862A,220
774,0x831DBc193F1bc0A65a317d60E54aBf065E81CB10,210
775,0x07308097cEc4bB062432B90Ba43A81bE4DB9734e,220
776,0xDd969A3a3EE359217682323af30D4e0d439ec858,150
777,0xE28CDF28CC7dC98F218E2F9fd2151c4284Af92c5,150
778,0x4Da29409efB7e5e225E591733Df74d3352a7A7C8,150
779,0xF67661714ccC23a15f6E751ED12111125236831f,150
780,0x88c6f8ed4e5314e628d7db000b66e5ef986ac7bc,150
781,0x3dF08f4a0D59553e5BCbA1d0C53aec0d6Ae6Ec56,150
782,0xe7ccA43A0dd2c4Ee6236D2102923625D37A42356,150
783,0x391539ecf3889a8E0A92C9bB1b0b832D8825710E,150
784,0xaf20B21F6055705Fa11bF9bA2aE423B852b5d069,220
785,0xFa88Ff73CA1ACe5b8099a5E519E3944FF8022382,170
786,0x57A83A4560e884146232f9b56F83a6Ee60A345aD,220
787,0x7465F6DCE804Da639BF54EA8c70ffE5Fae8F943a,220
788,0xb5985910891Aa258300c4d18CCe529604af196f3,150
789,0x4772326F3163cA8F2E2407AD07092f119ED22600,150
790,0xe1098DD165C23B37b3cbaA8ad236B3a1F2Cdbbd5,150
791,0x748C1E676A14f633D1E41355a55647d775038616,150
792,0x8697dFd2a67fc3057507BB2668F30e3e17AE8e0f,150
793,0xC5c97cB32F4e42436F3C0Ed39d1006C430Eb7226,150
794,0xf69F63C49897C0B0b131708A1C0A9F59D08eF546,150
795,0x98F9780085197Ef30f07a5a7e913432cF46Fc71d,220
796,0xbe4fdd895f74017204f5bf90c469056fb3bd97be,150
797,0xF9577c020c66e552983b03c21B2CCAEda151562c,150
798,0x6cfa8984b69B83cC80B3F5Fd056D3c709b585ca8,150
799,0x99E8C8c1148866444a84529DB76e28644caAea7A,220
800,0xe643F23753623c51399Ac453A7c340E1e60b50F8,150
